,area,bathroom,bedroom,business,condominium,garage,neighborhood,price,property,suite
0,69.0,2,3,venda,0,2,Ponta Negra,450000.0,casa,0
0,220.0,4,3,venda,0,2,PARNAMIRIM,450000.0,casa,3
0,480.0,2,6,venda,0,10,Redinha,460000.0,casa,4
0,146.0,1,3,venda,0,5,Lagoa Nova,440000.0,casa,1
0,276.0,0,3,venda,0,3,Lagoa Nova,550000.0,casa,2
0,450.0,0,0,venda,0,0,Alecrim,650000.0,casa,0
0,145.0,1,3,venda,0,3,Candelária,295000.0,casa,2
0,170.0,3,3,venda,0,2,Neópolis,320000.0,casa,1
0,140.0,1,3,venda,não informado,2,Capim Macio,470000.0,casa,1
0,180.0,1,3,venda,0,3,Capim Macio,500000.0,casa,3
0,153.0,3,4,venda,0,2,Lagoa Nova,190000.0,casa,1
0,209.0,2,3,venda,0,2,Planalto,180000.0,casa,1
0,280.0,1,3,venda,0,2,Lagoa Nova,360000.0,casa,1
0,274.0,1,4,venda,0,4,Alecrim,620000.0,casa,2
0,115.0,1,3,venda,0,2,Lagoa Nova,300000.0,casa,2
0,280.0,1,3,venda,0,3,Tirol,550000.0,casa,1
0,100.0,1,3,venda,0,2,Lagoa Nova,350000.0,casa,1
0,380.0,1,5,venda,610.0,6,Ponta Negra,1500000.0,casa,5
0,220.0,0,4,venda,0,2,Lagoa Seca,750000.0,casa,3
0,190.0,1,3,venda,0,2,Ponta Negra,370000.0,casa,1
0,300.0,5,8,venda,0,1,Lagoa Nova,580000.0,casa,0
0,260.0,2,3,venda,0,4,Capim Macio,650000.0,casa,0
0,180.0,2,3,venda,0,2,POTILANDIA,370000.0,casa,1
0,146.0,4,3,venda,0,3,Candelária,299000.0,casa,1
0,300.0,0,3,venda,0,4,Candelária,1400000.0,casa,3
0,,0,3,venda,0,5,Candelária,600000.0,casa,3
0,330.0,6,4,venda,0,4,Lagoa Nova,730000.0,casa,4
0,260.0,1,3,venda,0,6,Capim Macio,600000.0,casa,2
0,62.0,2,2,venda,0,1,Planalto,250000.0,casa,0
0,810.0,5,5,venda,não informado,4,Ponta Negra,2600000.0,casa,4
0,70.0,2,3,venda,não informado,4,PARNAMIRIM,270000.0,casa,1
0,150.0,4,4,venda,0,3,Dix-sept Rosado,400000.0,casa,3
0,840.0,0,3,venda,0,5,Ponta Negra,2600000.0,casa,3
0,104.0,1,2,venda,0,2,Alecrim,400000.0,casa,0
0,180.0,5,4,venda,0,4,Neópolis,500000.0,casa,4
0,160.0,0,3,venda,0,8,Capim Macio,440000.0,casa,3
0,480.0,3,6,venda,0,8,Ponta Negra,800000.0,casa,2
0,160.0,2,3,venda,não informado,4,Ponta Negra,450000.0,casa,1
0,300.0,1,3,venda,0,3,Ponta Negra,400000.0,casa,1
0,300.0,0,3,venda,0,2,Lagoa Nova,700000.0,casa,2
0,300.0,5,4,venda,0,10,Candelária,1100000.0,casa,3
0,197.0,2,4,venda,0,3,Tirol,420000.0,casa,0
0,393.0,1,3,venda,não informado,5,PARNAMIRIM,450000.0,casa,2
0,213.0,1,3,venda,0,3,Lagoa Nova,390000.0,casa,2
0,350.0,4,3,venda,0,2,Candelária,1200000.0,casa,2
0,300.0,4,3,venda,0,2,Tirol,800000.0,casa,3
0,140.0,2,4,venda,0,2,Lagoa Nova,450000.0,casa,1
0,180.0,1,3,venda,0,6,Lagoa Nova,370000.0,casa,1
0,160.0,2,3,venda,0,1,Pajuçara,120000.0,casa,1
0,150.0,2,3,venda,0,2,Candelária,360000.0,casa,0
0,110.0,2,3,venda,0,1,Ponta Negra,490000.0,casa,1
0,400.0,2,5,venda,0,0,Capim Macio,750000.0,casa,0
0,37.0,2,2,venda,0,1,Dix-sept Rosado,170000.0,casa,1
0,285.0,5,6,venda,0,4,Lagoa Nova,500000.0,casa,4
0,176.0,2,3,venda,0,2,Lagoa Nova,550000.0,casa,0
0,341.0,1,3,venda,não informado,8,Capim Macio,680000.0,casa,1
0,180.0,2,3,venda,0,4,Lagoa Nova,350000.0,casa,1
0,160.0,3,4,venda,0,2,Ponta Negra,320000.0,casa,2
0,317.0,4,4,venda,0,3,Lagoa Nova,400000.0,casa,3
0,,1,3,venda,0,0,Capim Macio,600000.0,casa,1
0,492.0,1,4,venda,não informado,4,Ponta Negra,450000.0,casa,1
0,150.0,3,3,venda,0,2,Ponta Negra,380000.0,casa,1
0,65.0,2,2,venda,0,1,PARNAMIRIM,158000.0,casa,1
0,250.0,0,4,venda,0,0,Lagoa Nova,800000.0,casa,0
0,110.0,3,3,venda,0,2,Candelária,250000.0,casa,1
0,300.0,0,2,venda,0,2,Petrópolis,450000.0,casa,2
0,194.0,1,3,venda,0,4,Candelária,900000.0,casa,3
0,,0,4,venda,0,5,Pitimbu,250000.0,casa,2
0,294.0,1,5,venda,não informado,0,Tirol,850000.0,casa,5
0,150.0,2,3,venda,0,3,Cidade Satelite,325000.0,casa,0
0,200.0,3,3,venda,0,4,Neópolis,430000.0,casa,2
0,192.0,1,3,venda,0,4,Tirol,500000.0,casa,1
0,170.0,2,3,venda,0,2,Lagoa Nova,500000.0,casa,1
0,120.0,2,3,venda,0,1,Ribeira,250000.0,casa,1
0,208.0,4,3,venda,0,2,Ponta Negra,490000.0,casa,3
0,350.0,5,4,venda,0,8,Capim Macio,850000.0,casa,0
0,,0,5,venda,0,2,Capim Macio,450000.0,casa,3
0,104.0,1,2,venda,0,2,Planalto,130000.0,casa,0
0,270.0,1,3,venda,0,5,Lagoa Nova,380000.0,casa,1
0,396.0,1,3,venda,0,2,Morro Branco,350000.0,casa,0
0,280.0,2,3,venda,0,1,Pirangi,570000.0,casa,1
0,480.0,5,5,venda,0,5,Neópolis,500000.0,casa,4
0,180.0,1,3,venda,0,2,Cidade da Esperança,270000.0,casa,1
0,180.0,1,3,venda,0,2,Lagoa Nova,320000.0,casa,2
0,330.0,4,3,venda,0,2,Candelária,550000.0,casa,3
0,169.0,2,2,venda,0,2,Pitimbu,230000.0,casa,1
0,320.0,2,3,venda,0,2,Lagoa Nova,460000.0,casa,1
0,300.0,4,6,venda,0,2,Lagoa Nova,490000.0,casa,3
0,500.0,5,13,venda,0,0,Cidade Alta,250000.0,casa,0
0,600.0,7,5,venda,0,4,Candelária,1200000.0,casa,5
0,200.0,3,4,venda,0,4,Cidade Satelite,320000.0,casa,0
0,142.0,3,3,venda,50.0,2,PARNAMIRIM,350000.0,casa,1
0,322.0,2,4,venda,0,4,Cotovelo,480000.0,casa,1
0,,1,3,venda,0,0,Nova Descoberta,550000.0,casa,0
0,274.0,4,3,venda,0,3,Capim Macio,525000.0,casa,2
0,65.0,1,2,venda,0,0,Alecrim,250000.0,casa,0
0,400.0,2,4,venda,0,4,Potengi,220000.0,casa,0
0,350.0,4,8,venda,0,1,Capim Macio,400000.0,casa,3
0,192.0,4,4,venda,não informado,2,Candelária,450000.0,casa,1
0,200.0,1,3,venda,0,2,Lagoa Nova,450000.0,casa,2
0,150.0,1,2,venda,0,2,Planalto,150000.0,casa,0
0,160.0,3,3,venda,0,2,PARNAMIRIM,250000.0,casa,1
0,384.0,2,4,venda,0,6,Capim Macio,850000.0,casa,2
0,136.0,1,3,venda,0,2,Lagoa Nova,390000.0,casa,1
0,75.0,1,2,venda,0,5,Cidade Satelite,180000.0,casa,1
0,320.0,4,4,venda,0,5,Cidade Satelite,370000.0,casa,3
0,,1,2,venda,0,1,Lagoa Seca,159000.0,casa,0
0,75.0,1,2,venda,não informado,3,Planalto,140000.0,casa,0
0,100.0,3,2,venda,0,2,Neópolis,220000.0,casa,2
0,341.0,4,6,venda,0,6,Capim Macio,700000.0,casa,2
0,74.0,1,2,venda,0,2,Tirol,290000.0,casa,0
0,140.0,1,3,venda,0,3,Lagoa Nova,300000.0,casa,1
0,151.0,3,3,venda,0,5,PARNAMIRIM,330000.0,casa,1
0,75.0,0,0,venda,0,1,Alecrim,140000.0,casa,2
0,265.0,1,4,venda,0,7,Capim Macio,850000.0,casa,2
0,230.0,6,5,venda,não informado,5,Ponta Negra,650000.0,casa,5
0,240.0,1,5,venda,0,8,Cidade Satelite,400000.0,casa,2
0,150.0,2,3,venda,0,3,Ponta Negra,390000.0,casa,1
0,225.0,1,4,venda,0,3,Neópolis,550000.0,casa,2
0,193.0,3,3,venda,0,3,Petrópolis,400000.0,casa,0
0,480.0,5,4,venda,0,5,Candelária,800000.0,casa,4
0,100.0,2,2,venda,0,2,Redinha,40000.0,casa,0
0,214.0,0,0,venda,0,1,Capim Macio,700000.0,casa,4
0,250.0,3,4,venda,0,0,Barro Vermelho,490000.0,casa,2
0,199.0,3,3,venda,0,2,Lagoa Nova,320000.0,casa,1
0,614.0,1,4,venda,não informado,2,Candelária,750000.0,casa,1
0,300.0,1,4,venda,0,3,Lagoa Nova,500000.0,casa,4
0,250.0,3,4,venda,0,3,Cidade da Esperança,380000.0,casa,2
0,160.0,3,3,venda,0,3,Candelária,310000.0,casa,1
0,144.0,1,3,venda,não informado,3,Pitimbu,260000.0,casa,2
0,374.0,4,5,venda,0,3,Ponta Negra,950000.0,casa,2
0,220.0,1,3,venda,0,2,Lagoa Nova,430000.0,casa,2
0,262.0,5,3,venda,0,0,Lagoa Nova,900000.0,casa,3
0,,2,2,venda,0,1,Cidade Alta,150000.0,casa,1
0,240.0,1,3,venda,0,4,Ponta Negra,550000.0,casa,3
0,246.0,1,4,venda,0,1,Candelária,540000.0,casa,2
0,248.0,3,5,venda,0,4,POTILANDIA,550000.0,casa,2
0,329.0,3,3,venda,0,6,Ponta Negra,1500000.0,casa,1
0,180.0,3,4,venda,não informado,6,Ponta Negra,600000.0,casa,0
0,128.0,1,3,venda,0,5,Cidade da Esperança,300000.0,casa,0
0,220.0,3,3,venda,0,2,Cidade Verde,350000.0,casa,1
0,232.0,4,4,venda,0,5,Morro Branco,680000.0,casa,2
0,118.0,3,3,venda,não informado,4,Cidade Verde,300000.0,casa,1
0,154.0,2,3,venda,não informado,0,PARNAMIRIM,220000.0,casa,1
0,200.0,0,6,venda,0,2,Alecrim,215000.0,casa,1
0,170.0,0,4,venda,0,2,Ponta Negra,200000.0,casa,4
0,300.0,1,3,venda,não informado,1,Candelária,480000.0,casa,2
0,310.0,4,4,venda,0,3,POTILANDIA,500000.0,casa,2
0,175.0,4,4,venda,não informado,2,Capim Macio,620000.0,casa,4
0,105.0,2,2,venda,0,1,Pirangi,220000.0,casa,1
0,378.0,0,4,venda,0,6,Lagoa Nova,680000.0,casa,1
0,200.0,2,4,venda,0,4,Lagoa Nova,330000.0,casa,0
0,280.0,3,4,venda,0,4,Cidade Satelite,300000.0,casa,2
0,250.0,1,3,venda,0,2,Candelária,450000.0,casa,0
0,,1,5,venda,0,3,Ponta Negra,420000.0,casa,2
0,299.0,6,5,venda,0,4,Ponta Negra,600000.0,casa,4
0,300.0,0,3,venda,0,12,Capim Macio,850000.0,casa,3
0,273.0,1,5,venda,0,4,Ponta Negra,550000.0,casa,3
0,380.0,1,3,venda,0,4,Lagoa Nova,900000.0,casa,3
0,300.0,2,3,venda,0,1,Capim Macio,580000.0,casa,1
0,158.0,1,4,venda,0,2,Quintas,280000.0,casa,2
0,130.0,2,1,venda,0,4,Morro Branco,270000.0,casa,1
0,80.0,1,3,venda,0,0,Redinha,55000.0,casa,0
0,444.0,0,4,venda,0,4,Barro Vermelho,390000.0,casa,1
0,329.0,6,6,venda,0,7,Lagoa Nova,700000.0,casa,4
0,300.0,1,3,venda,0,2,Capim Macio,850000.0,casa,3
0,325.0,1,3,venda,0,6,Lagoa Nova,650000.0,casa,3
0,180.0,0,3,venda,0,2,Ponta Negra,800000.0,casa,2
0,210.0,3,5,venda,0,1,Alecrim,430000.0,casa,0
0,160.0,2,3,venda,0,3,Cidade Satelite,250000.0,casa,1
0,,0,7,venda,0,7,Capim Macio,1500000.0,casa,2
0,100.0,2,3,venda,0,1,Lagoa Nova,400000.0,casa,0
0,157.0,2,3,venda,0,3,Cidade Satelite,250000.0,casa,1
0,,1,3,venda,0,3,Candelária,300000.0,casa,2
0,406.0,0,3,venda,0,6,Lagoa Nova,1050000.0,casa,3
0,132.0,1,3,venda,0,1,Nova Descoberta,280000.0,casa,1
0,380.0,4,2,venda,0,0,Lagoa Nova,400000.0,casa,0
0,162.0,1,4,venda,380.0,4,PARNAMIRIM,420000.0,casa,1
0,362.0,0,4,venda,0,5,Lagoa Nova,450000.0,casa,1
0,150.0,0,0,venda,0,1,Cidade da Esperança,220000.0,casa,2
0,120.0,1,2,venda,não informado,1,Pitimbu,200000.0,casa,0
0,180.0,3,3,venda,0,0,PARNAMIRIM,270000.0,casa,1
0,217.0,6,4,venda,não informado,2,PARNAMIRIM,490000.0,casa,4
0,465.0,4,4,venda,0,1,Lagoa Nova,850000.0,casa,3
0,230.0,4,4,venda,0,2,Capim Macio,570000.0,casa,2
0,150.0,1,3,venda,0,3,Lagoa Nova,300000.0,casa,1
0,290.0,4,5,venda,0,4,Capim Macio,650000.0,casa,0
0,140.0,4,4,venda,0,2,PARNAMIRIM,330000.0,casa,3
0,140.0,2,4,venda,0,6,Planalto,150000.0,casa,1
0,427.0,4,5,venda,0,2,Nossa Senhora de Nazaré,800000.0,casa,2
0,116.0,5,4,venda,0,3,POTILANDIA,380000.0,casa,3
0,404.0,1,3,venda,0,2,Capim Macio,850000.0,casa,1
0,550.0,6,5,venda,0,2,Neópolis,680000.0,casa,5
0,290.0,1,3,venda,0,4,Cidade Jardim,600000.0,casa,3
0,210.0,1,4,venda,0,3,Ponta Negra,520000.0,casa,4
0,210.0,1,4,venda,0,3,Ponta Negra,520000.0,casa,4
0,256.0,5,3,venda,0,3,Neópolis,500000.0,casa,3
0,450.0,6,5,venda,0,4,Lagoa Nova,1500000.0,casa,5
0,86.0,2,3,venda,0,2,Lagoa Nova,700000.0,casa,1
0,,0,0,venda,0,0,Capim Macio,1200000.0,casa,0
0,194.0,1,5,venda,0,2,Cidade Alta,450000.0,casa,3
0,236.0,4,3,venda,0,3,Cidade Satelite,325000.0,casa,1
0,150.0,2,3,venda,0,2,Candelária,350000.0,casa,0
0,180.0,2,3,venda,0,3,Cidade Satelite,350000.0,casa,1
0,196.0,3,3,venda,0,4,Cidade Satelite,320000.0,casa,1
0,278.0,1,4,venda,0,5,Candelária,700000.0,casa,3
0,219.0,1,3,venda,0,1,Neópolis,300000.0,casa,1
0,260.0,0,3,venda,0,2,Capim Macio,530000.0,casa,3
0,165.0,2,3,venda,0,6,Capim Macio,400000.0,casa,1
0,132.0,1,3,venda,não informado,3,Candelária,270000.0,casa,0
0,,1,4,venda,0,4,Ponta Negra,700000.0,casa,2
0,311.0,3,5,venda,0,6,Morro Branco,550000.0,casa,1
0,150.0,2,3,venda,0,0,Lagoa Seca,220000.0,casa,1
0,240.0,0,4,venda,2000.0,2,Capim Macio,550000.0,casa,1
0,150.0,3,3,venda,0,2,Lagoa Nova,390000.0,casa,1
0,505.0,4,4,venda,0,6,Candelária,1500000.0,casa,0
0,110.0,3,3,venda,0,3,Cidade Satelite,300000.0,casa,1
0,120.0,1,2,venda,0,2,Planalto,120000.0,casa,0
0,800.0,5,5,venda,0,4,Pirangi,680000.0,casa,5
0,180.0,1,3,venda,0,2,Capim Macio,400000.0,casa,1
0,210.0,1,3,venda,0,4,Capim Macio,650000.0,casa,3
0,,0,0,venda,0,0,Igapó,200000.0,casa,0
0,116.0,3,3,venda,0,2,Cidade Verde,330000.0,casa,1
0,90.0,2,2,venda,0,2,Lagoa Nova,250000.0,casa,0
0,96.0,2,3,venda,0,0,Cidade Satelite,170000.0,casa,1
0,90.0,2,2,venda,0,2,Lagoa Nova,250000.0,casa,0
0,250.0,3,4,venda,0,0,Lagoa Nova,1700000.0,casa,1
0,235.0,1,3,venda,0,3,Lagoa Nova,500000.0,casa,1
0,176.0,1,3,venda,0,1,Lagoa Nova,550000.0,casa,1
0,500.0,8,5,venda,0,2,Ponta Negra,2600000.0,casa,5
0,250.0,4,5,venda,0,3,Capim Macio,290000.0,casa,2
0,120.0,1,3,venda,0,3,Cidade Satelite,300000.0,casa,1
0,114.0,0,2,venda,não informado,2,Felipe Camarão,250000.0,casa,1
0,280.0,4,4,venda,0,14,Redinha,225000.0,casa,2
0,420.0,0,4,venda,0,5,Candelária,800000.0,casa,0
0,328.0,4,6,venda,0,0,Cidade Alta,490000.0,casa,0
0,,1,3,venda,0,4,Candelária,250000.0,casa,1
0,100.0,2,4,venda,0,1,Potengi,200000.0,casa,1
0,146.0,2,3,venda,0,1,Pitimbu,200000.0,casa,1
0,,1,3,venda,0,3,Tirol,450000.0,casa,1
0,276.0,5,5,venda,0,3,Cidade Satelite,300000.0,casa,3
0,240.0,4,0,venda,0,0,Candelária,330000.0,casa,3
0,180.0,2,3,venda,0,2,POTILANDIA,370000.0,casa,1
0,600.0,1,5,venda,0,6,Pitimbu,1500000.0,casa,5
0,105.0,0,2,venda,0,0,Nossa Senhora da Apresentação,70000.0,casa,0
0,590.0,1,5,venda,não informado,20,Capim Macio,7000000.0,casa,5
0,375.0,6,4,venda,0,4,Cidade Verde,1480000.0,casa,4
0,250.0,1,4,venda,0,3,Capim Macio,450000.0,casa,4
0,220.0,1,3,venda,0,4,POTILANDIA,400000.0,casa,2
0,220.0,5,4,venda,0,4,POTILANDIA,550000.0,casa,3
0,310.0,2,4,venda,0,2,PARNAMIRIM,350000.0,casa,1
0,230.0,7,7,venda,0,0,Ponta Negra,220000.0,casa,0
0,380.0,5,4,venda,0,6,Candelária,1000000.0,casa,4
0,147.0,1,3,venda,0,2,Tirol,295000.0,casa,3
0,175.0,1,4,venda,0,4,Capim Macio,620000.0,casa,4
0,380.0,0,4,venda,530.0,0,Ponta Negra,1450000.0,casa,4
0,367.0,3,3,venda,0,1,Lagoa Nova,550000.0,casa,1
0,374.0,0,0,venda,0,3,PARNAMIRIM,1100000.0,casa,4
0,321.0,1,4,venda,0,4,Neópolis,450000.0,casa,4
0,990.0,1,0,venda,0,4,Cidade Jardim,2000000.0,casa,4
0,348.0,5,4,venda,0,7,Candelária,850000.0,casa,4
0,220.0,3,2,venda,0,2,Barro Vermelho,580000.0,casa,2
0,255.0,3,3,venda,0,6,Capim Macio,450000.0,casa,1
0,90.0,1,2,venda,0,2,Cidade Satelite,200000.0,casa,0
0,306.0,3,5,venda,0,4,Lagoa Nova,430000.0,casa,2
0,280.0,5,4,venda,0,2,Cidade Jardim,800000.0,casa,4
0,500.0,1,6,venda,0,4,Candelária,600000.0,casa,4
0,178.0,1,4,venda,0,6,Lagoa Nova,600000.0,casa,2
0,347.0,1,4,venda,0,0,Neópolis,480000.0,casa,2
0,354.0,1,3,venda,0,2,Lagoa Nova,1100000.0,casa,1
0,,3,3,venda,0,0,Neópolis,450000.0,casa,1
0,284.0,1,4,venda,410.0,2,PARNAMIRIM,820000.0,casa,4
0,400.0,1,4,venda,0,2,Lagoa Nova,650000.0,casa,3
0,580.0,6,5,venda,0,0,PARNAMIRIM,1200000.0,casa,5
0,,1,3,venda,0,3,Dix-sept Rosado,450000.0,casa,0
0,,2,2,venda,não informado,2,Nova Descoberta,260000.0,casa,0
0,110.0,1,2,venda,0,2,Lagoa Nova,300000.0,casa,1
0,293.0,2,2,venda,não informado,2,Ponta Negra,400000.0,casa,0
0,260.0,3,2,venda,0,1,Alecrim,450000.0,casa,2
0,,6,5,venda,não informado,0,Ponta Negra,950000.0,casa,4
0,197.0,4,3,venda,0,2,Cidade Satelite,650000.0,casa,3
0,,1,3,venda,0,4,Ponta Negra,1600000.0,casa,1
0,166.0,1,2,venda,não informado,2,Pitimbu,245000.0,casa,1
0,100.0,1,3,venda,0,4,Tirol,1000000.0,casa,1
0,112.0,1,3,venda,0,1,Lagoa Nova,180000.0,casa,0
0,345.0,6,4,venda,0,3,Cidade Verde,1400000.0,casa,4
0,100.0,0,3,venda,0,1,Ponta Negra,310000.0,casa,1
0,294.0,6,5,venda,0,6,Tirol,900000.0,casa,4
0,,0,5,venda,0,2,Petrópolis,480000.0,casa,1
0,130.0,1,3,venda,0,2,Cidade Verde,370000.0,casa,1
0,320.0,5,0,venda,0,1,Lagoa Nova,400000.0,casa,3
0,452.0,3,4,venda,0,1,Capim Macio,700000.0,casa,2
0,210.0,2,3,venda,0,1,Lagoa Nova,350000.0,casa,1
0,193.0,4,5,venda,0,7,Candelária,480000.0,casa,2
0,130.0,1,3,venda,0,2,Jardim América,190000.0,casa,2
0,250.0,4,4,venda,0,2,Candelária,300000.0,casa,2
0,150.0,2,3,venda,0,2,Ponta Negra,300000.0,casa,1
0,234.0,0,3,venda,0,2,Ponta Negra,670000.0,casa,2
0,210.0,2,3,venda,0,1,Lagoa Nova,350000.0,casa,1
0,180.0,4,3,venda,0,2,Candelária,480000.0,casa,1
0,,1,3,venda,0,0,Quintas,1000000.0,casa,0
0,130.0,2,4,venda,0,1,Morro Branco,280000.0,casa,1
0,,1,3,venda,0,6,Candelária,420000.0,casa,3
0,280.0,4,3,venda,0,0,Lagoa Nova,690000.0,casa,3
0,210.0,2,4,venda,0,1,Barro Vermelho,350000.0,casa,0
0,170.0,1,3,venda,0,2,Lagoa Nova,400000.0,casa,1
0,170.0,3,4,venda,0,4,POTILANDIA,500000.0,casa,1
0,100.0,1,3,venda,0,1,Planalto,120000.0,casa,1
0,240.0,2,3,venda,0,1,Capim Macio,650000.0,casa,1
0,238.0,0,4,venda,0,3,Cidade Satelite,340000.0,casa,1
0,290.0,0,3,venda,0,4,POTILANDIA,630000.0,casa,1
0,56.0,1,2,venda,0,0,Planalto,40000.0,casa,0
0,182.0,1,3,venda,0,4,Neópolis,400000.0,casa,1
0,160.0,2,3,venda,0,1,Cidade da Esperança,260000.0,casa,0
0,200.0,4,3,venda,0,2,Cidade Satelite,485000.0,casa,2
0,498.0,1,5,venda,0,6,Neópolis,700000.0,casa,3
0,,3,0,venda,0,0,Tirol,750000.0,casa,1
0,90.0,1,3,venda,0,1,Lagoa Nova,500000.0,casa,0
0,230.0,1,3,venda,0,2,Lagoa Nova,360000.0,casa,1
0,105.0,2,2,venda,0,1,Lagoa Nova,195000.0,casa,1
0,200.0,5,4,venda,0,3,Cidade Jardim,450000.0,casa,4
0,300.0,0,0,venda,0,4,PARNAMIRIM,1000000.0,casa,4
0,324.0,1,4,venda,0,5,Candelária,500000.0,casa,1
0,291.0,5,3,venda,0,3,Capim Macio,650000.0,casa,3
0,250.0,4,3,venda,0,2,Capim Macio,500000.0,casa,1
0,240.0,3,4,venda,0,2,Cidade Satelite,400000.0,casa,3
0,260.0,2,3,venda,0,3,Capim Macio,750000.0,casa,1
0,249.0,2,4,venda,0,4,Morro Branco,465000.0,casa,1
0,300.0,1,4,venda,0,1,Ribeira,90000.0,casa,0
0,228.0,1,3,venda,0,4,Cidade Satelite,290000.0,casa,2
0,160.0,1,3,venda,0,2,Lagoa Nova,390000.0,casa,1
0,250.0,1,4,venda,0,1,Neópolis,400000.0,casa,2
0,275.0,4,4,venda,0,4,Lagoa Nova,1500000.0,casa,2
0,120.0,3,3,venda,0,2,Pitimbu,370000.0,casa,1
0,235.0,3,2,venda,0,0,Neópolis,220000.0,casa,2
0,196.0,1,3,venda,0,2,Lagoa Nova,440000.0,casa,1
0,300.0,1,4,venda,0,2,Nova Descoberta,500000.0,casa,1
0,60.0,2,2,venda,0,1,Ponta Negra,170000.0,casa,0
0,220.0,3,6,venda,0,1,Candelária,320000.0,casa,0
0,66.0,1,2,venda,0,1,Lagoa Seca,190000.0,casa,0
0,,1,4,venda,0,2,Candelária,290000.0,casa,1
0,95.0,1,2,venda,0,1,Lagoa Nova,270000.0,casa,0
0,,1,3,venda,0,1,Lagoa Nova,370000.0,casa,0
0,292.0,1,3,venda,0,2,Lagoa Nova,400000.0,casa,1
0,270.0,0,4,venda,0,0,Petrópolis,740000.0,casa,1
0,150.0,2,3,venda,0,2,Ponta Negra,250000.0,casa,1
0,70.0,1,2,venda,0,1,Planalto,128000.0,casa,0
0,326.0,4,3,venda,0,4,San Vale,1100000.0,casa,3
0,280.0,5,5,venda,0,4,PARNAMIRIM,450000.0,casa,4
0,300.0,2,3,venda,não informado,2,Pitimbu,520000.0,casa,1
0,300.0,3,4,venda,400.0,4,PARNAMIRIM,890000.0,casa,3
0,228.0,0,5,venda,0,0,Lagoa Seca,300000.0,casa,0
0,100.0,2,3,venda,0,0,Ponta Negra,600000.0,casa,1
0,410.0,1,5,venda,não informado,8,Capim Macio,750000.0,casa,2
0,,1,3,venda,0,4,Cidade Satelite,300000.0,casa,1
0,170.0,1,3,venda,0,4,Cidade Satelite,300000.0,casa,1
0,221.0,1,3,venda,0,3,Ponta Negra,320000.0,casa,2
0,,1,3,venda,0,1,Nordeste,100000.0,casa,0
0,110.0,1,2,venda,0,1,Cidade Satelite,250000.0,casa,0
0,250.0,1,3,venda,0,2,Neópolis,300000.0,casa,1
0,392.0,1,4,venda,0,2,Lagoa Nova,350000.0,casa,3
0,113.0,1,3,venda,0,1,Lagoa Seca,210000.0,casa,0
0,200.0,3,3,venda,0,2,Cidade Satelite,320000.0,casa,2
0,220.0,2,3,venda,0,4,Lagoa Nova,460000.0,casa,1
0,160.0,1,4,venda,0,2,Lagoa Nova,320000.0,casa,1
0,220.0,1,3,venda,0,4,Capim Macio,550000.0,casa,1
0,280.0,1,3,venda,0,2,Lagoa Nova,360000.0,casa,1
0,360.0,6,8,venda,0,8,Cidade Jardim,560000.0,casa,5
0,200.0,4,4,venda,0,3,Cidade Satelite,350000.0,casa,3
0,500.0,6,3,venda,0,6,Cidade Jardim,830000.0,casa,3
0,516.0,4,4,venda,0,8,Tirol,1900000.0,casa,2
0,450.0,8,7,venda,0,0,Ponta Negra,800000.0,casa,7
0,238.0,0,0,venda,0,3,Cidade Satelite,300000.0,casa,1
0,290.0,1,4,venda,1560.0,4,Capim Macio,500000.0,casa,2
0,300.0,4,3,venda,0,0,Capim Macio,750000.0,casa,0
0,120.0,1,3,venda,0,3,Candelária,950000.0,casa,2
0,130.0,0,2,venda,0,1,Alecrim,270000.0,casa,1
0,140.0,2,3,venda,0,2,Cidade Satelite,300000.0,casa,1
0,450.0,7,4,venda,0,5,Cidade Jardim,1300000.0,casa,4
0,110.0,2,3,venda,0,2,Ponta Negra,390000.0,casa,1
0,57.0,1,2,venda,0,0,Dix-sept Rosado,80000.0,casa,0
0,150.0,3,3,venda,0,1,Neópolis,265000.0,casa,1
0,160.0,1,3,venda,0,6,Capim Macio,395000.0,casa,1
0,300.0,6,5,venda,0,3,San Vale,950000.0,casa,5
0,165.0,1,2,venda,0,3,Pitimbu,245000.0,casa,1
0,,1,4,venda,0,2,Lagoa Nova,450000.0,casa,1
0,,3,3,venda,0,0,Tirol,1200000.0,casa,2
0,340.0,1,3,venda,0,2,Cidade Jardim,500000.0,casa,3
0,88.0,2,3,venda,0,2,Cidade Verde,210000.0,casa,1
0,175.0,3,3,venda,não informado,4,PARNAMIRIM,269000.0,casa,1
0,106.0,1,3,venda,349.0,2,PARNAMIRIM,295000.0,casa,1
0,212.0,1,4,venda,0,3,Capim Macio,590000.0,casa,1
0,96.0,0,2,venda,0,1,Candelária,200000.0,casa,2
0,361.0,5,3,venda,0,2,Nova Descoberta,470000.0,casa,3
0,,4,4,venda,não informado,5,PARNAMIRIM,350000.0,casa,3
0,118.0,1,3,venda,0,2,Candelária,245000.0,casa,1
0,40.0,0,2,venda,não informado,0,Planalto,65000.0,casa,0
0,231.0,1,3,venda,0,3,Alecrim,1200000.0,casa,1
0,208.0,1,4,venda,0,3,Cidade Satelite,280000.0,casa,1
0,429.0,1,1,venda,não informado,1,Ponta Negra,780000.0,casa,0
0,,0,3,venda,0,1,Lagoa Nova,1200000.0,casa,1
0,,1,0,venda,0,0,Alecrim,250000.0,casa,0
